,ticker,company,sector,price_to_book_ratio,price_to_sales_ratio,price_earnings_ratio,price_earnings_to_growth_ratio,dividend_yield,enterprise_value_multiple
216,GL,Globe Life Inc.,Financials,1.6063923536478515,2.5880587900781267,15.40177840134597,2.3979529942692586,0.006331374420094134,8.961070252601981
217,GPN,Global Payments Inc.,Information Technology,1.4240340393671727,8.075815168574554,92.1187514543221,40.40889934562797,5.858695733041714E-4,27.14291882200918
218,GS,Goldman Sachs Group,Financials,1.0050264000443139,2.482315656980244,10.715651783605008,0.38071863493523483,0.023192570158737272,13.367681940262065
219,GWW,Grainger (W.W.) Inc.,Industrials,9.216433962264151,1.4884629113703638,20.137202591283863,1.4085741454516973,0.019185230180355783,12.67369885982562
220,HRB,H&R Block,Consumer Discretionary,9.2270574874383,1.614504971273532,11.82625875425139,3.9611618266981052,0.04111933250931761,7.195504365355304
221,HAL,Halliburton Co.,Energy,2.3971854717923113,0.8571157622277757,-16.9816534040672,-8.972793918211835,0.03280182232346242,23.332412914188616
222,HBI,Hanesbrands Inc,Consumer Discretionary,4.1408176161152195,0.7349750183832949,8.523961845785058,5.620783824544595,0.04237035280963455,7.807381959768398
223,HOG,Harley-Davidson,Consumer Discretionary,3.406926895869047,1.0571710173827484,11.37210120970701,3.5450845922099683,0.04067200685268631,15.841696147145923
224,HIG,Hartford Financial Svc.Gp.,Financials,1.197128768796275,0.8274114481667106,8.679349197565024,-0.9935096622188772,0.02416539484852442,5.446874058127018
225,HAS,Hasbro Inc.,Consumer Discretionary,4.482612773031817,2.8447362891657537,25.80016877572273,14.969280536304902,0.025067693436720745,14.03972470171664
226,HCA,HCA Healthcare,Health Care,-17.431116274928772,0.9534551679133552,13.964785877318116,1.2582320013730433,0.011236741398522179,10.425358894536213
227,PEAK,Healthpeak Properties,Real Estate,2.917502191433508,8.888215254660722,389.92246980013175,178.68532782014685,0.04056306552417663,24.637310460267265
228,HP,Helmerich & Payne,Energy,1.0371132412131627,1.486919588778234,-123.6370810553839,-27.97582508317203,0.07532113395362643,7.336212415636531
229,HSIC,Henry Schein,Health Care,3.6038448103758713,0.8083763825088556,19.915206846296098,22.367930790605,0.001641182815925565,12.080631888837532
230,HSY,The Hershey Company,Consumer Staples,13.53347401309321,2.947279367092348,20.473062124464636,2.5877457320017467,0.025929109126032805,14.452299098911995
231,HES,Hess Corporation,Energy,2.019957856161246,2.70941198156682,-43.231058823529416,46.17445006257823,,9.916889457959881
232,HPE,Hewlett Packard Enterprise,Information Technology,1.1592847116621827,0.6803312167496138,18.89556720686368,13.399215110527548,0.030673840712964997,7.846797059595694
233,HLT,Hilton Worldwide Holdings Inc,Consumer Discretionary,40.63023593466424,2.5137278239389174,29.302696335078533,7.0289231876042235,0.008084955461275743,16.259033333333335
234,HFC,HollyFrontier Corp,Energy,1.256986773428024,0.42973013530720533,9.728930964748287,1.4734550833683362,0.02996469684429291,5.1424521242394245
235,HOLX,Hologic,Health Care,6.088120021742213,3.8252117512547144,-63.2644181237721,153.13797556136402,,44.07541112388618
236,HD,Home Depot,Consumer Discretionary,-79.95456354300386,2.2602714447720573,22.16139654865682,2.1780780889921685,0.023914416732674148,15.299323005678373
237,HON,Honeywell Int'l Inc.,Industrials,6.952694928084785,3.502768803290746,20.931652287156115,2.2308531114618715,0.018991603409280564,15.265657453452064
238,HRL,Hormel Foods Corp.,Consumer Staples,3.9307086396627318,2.4507475237480225,23.779509034476696,12.559529690193534,0.018777362872345674,16.785208619481534
